-0.79794946,-8.22611793,2.74218078 4.06400108,3.63758281,-7.35810675
1.40155251,-5.18006251,-16.38436967 -16.36045951,-6.21915558,1.42562226
-6.95776299,4.80414178,3.62343929 2.53354977,-1.30125854,-8.1837056
-8.20862273,0.95016225,3.40718298 3.49545933,1.44513077,-8.17368893
-7.02187135,3.67417043,4.54292455 2.55028132,-8.28662284,-1.1132756
-8.10670548,-0.79738576,2.74002431 3.57719721,4.05531599,-7.34463058
-1.81298254,2.16975528,-8.04839305 5.59572273,-6.23733841,3.56578602
-7.0440173,4.17939732,3.57781618 2.56289557,-0.87147448,-8.10113084
-7.73558624,2.18774715,-2.4427358 3.40696043,-6.0175873,6.45330531
-9.42630592,3.73597581,0.33379823 4.10469151,-9.2255168,2.32335711
-7.0846495,3.56429994,4.76006173 2.61483336,-8.07023947,-1.2846427
-4.39267607,-16.37056909,1.44990344 -9.48864513,1.4124249,-16.39341801
-7.53985822,3.61598449,3.32911351 2.87113001,-8.20699402,-0.31683354
-8.14389268,2.352804,-1.93857628 3.60846103,-6.50405264,5.75092407
-7.89166422,3.30819898,0.97766661 3.32890319,-7.96979321,1.41141468
3.5472645,-6.9781255,5.10862357 -8.03478673,2.58379834,-1.53086367
1.75430804,-2.06574567,-8.13458597 -5.60854812,6.13586444,3.62724418
-16.30592778,1.38823391,-9.1334148 1.35273726,-16.34864424,-3.93241921
-7.43766376,3.23521822,3.64186634 2.81594659,-0.25231763,-8.26139359
-11.05030092,4.03035432,0.66611841 4.27743364,-11.03508087,1.84282142
-0.6178235,-8.26442203,2.69495659 3.80384945,3.65464506,-7.27516466
1.5297162,-7.86175009,3.46780063 0.87911599,3.23113012,-8.12962845
-7.84411344,2.54827056,-1.38551544 3.44998725,-6.91416837,4.87487672
1.41409611,-4.7827654,-16.34580936 -16.36789123,-8.23749044,1.38491841
-1.56399964,-8.15629777,2.40509022 5.19555997,3.61308888,-6.68795395
-1.81470898,-7.99973764,2.44159717 5.52683431,3.53248571,-6.65712111
-0.92292348,-8.14298832,2.73066046 4.24170342,3.59718251,-7.32968946
1.4107857,-16.37113926,-4.34716248 -16.35426678,1.41329615,-9.67333558
3.602075,-7.84169024,2.58354161 -8.23150183,3.09815125,0.15023621
3.42204062,1.09989308,-8.30278786 -8.1598298,1.27950908,3.52255127
-8.13358343,-1.0787739,2.53256487 3.59674471,4.48311274,-6.98160294
3.62895322,4.53484518,-6.91856048 -8.1951581,-1.10620918,2.49159339
2.83797502,-8.02111987,-0.57027258 -7.4982039,3.52886427,3.70776998
-1.54902375e+01,-1.44568818e+01,1.39837129e+00 8.40582336e-01,1.20642943e-02,-1.63569924e+01
3.56155897,2.92900521,-7.44670356 -8.11863397,-0.06249673,2.84701902
-4.21646705,-16.32862761,1.47365428 -10.03111584,1.36705485,-16.40850451
2.42569885,-1.6020269,-8.21017286 -6.71935543,5.2529808,3.63997658
-1.77242617,-8.15824487,2.29696906 5.52043859,3.6174624,-6.46201847
-6.86110691,3.6317504,5.00434745 2.49004106,-8.19749811,-1.43679647
-0.70713762,-11.05218253,3.47798365 3.9747283,4.39003893,-11.00191006
2.88173537,-7.65299366,3.64413777 -0.03355747,2.96522245,-8.28910781
-8.13537617,2.4229205,-1.83941673 3.60208646,-6.64423213,5.58982505
-8.96274272,-16.3896229,1.41539836 -5.10960941,1.44075637,-16.37303705
4.40952562,-11.47859641,3.99569291 -11.56510957,3.42908364,-0.71653007
-8.30683037,2.75898896,-0.75974282 3.67748674,-7.39137323,4.01067793
-9.00430506,4.03300683,2.14922801 3.68724271,-9.24433021,0.44484548
3.56084347,-6.95276164,4.41558937 -8.06312197,2.5173362,-1.03500188
4.11643678,1.83143434,-14.71220521 -14.73336096,0.68512298,3.79978018
3.31758658,3.64856246,-7.61417983 -0.30892708,-8.27330293,2.91256156
4.66462101,-7.10924593,3.63165322 -1.20826134,2.61363722,-8.20353209
-6.32807249,3.61647203,5.8984144 2.25524109,-8.1530428,-2.02113823
-1.75947359,2.53970571,-8.17239878 5.46340709,-6.86919715,3.61800077
10.42033018,0.54107746,7.8696217 -5.15546491,-1.53093439,-3.88160108
2.62780365,-1.27740499,-8.22229345 -7.12615248,4.76422093,3.64123731
3.67873754,4.75745644,-7.00562138 -8.29396786,-1.26305539,2.55169191
3.33467969,4.18912749,-15.07594351 -0.27966471,-15.00132429,3.28881408
-8.27484927,-1.2766607,2.57802043 3.66864702,4.77177641,-7.04562419
-16.37416204,1.4279216,-10.34487654 1.44478065,-16.3847343,-3.98477984
0.66660225,-16.3654917,0.23065107 -15.27516162,1.40755456,-14.72525526
-13.6968598,1.4268241,-15.90867395 -0.67318294,-16.38361505,1.17502754
-8.15950468,-2.01131842,2.43112037 3.61381622,5.85064104,-6.61798541
1.17942341,4.15089113,-11.89736774 1.23062426,-11.84534373,4.17963738
2.50980461,-1.54074149,-8.20449111 -6.87290533,5.15140676,3.63504545
-0.99047047,2.66857611,-8.24315876 4.35090364,-7.22831613,3.64932481
-8.0825264,-1.98994077,2.18169519 3.58326688,5.85840339,-6.21094279
3.53332068,-7.59241129,3.29728555 -8.04517095,2.90842963,-0.30249386
5.3272598,-6.70625088,3.56024981 -1.67087024,2.44239211,-8.05413618
3.24579739,-8.1836589,0.58579105 -7.9821453,3.53354135,1.9174562
5.67840461,-6.60974744,3.53365467 -1.91596105,2.4291728,-8.00153221
3.30467835,-0.43429234,-8.79318559 -8.39551321,3.52760469,3.90313413
0.32301618,3.8717737,-11.2674306 2.35290212,-11.16574628,4.33165627
-16.38013422,-5.8049671,1.41959677 1.4222166,-7.46784309,-16.37589748
-16.38597567,0.48084827,0.41062137 1.4293405,-15.05608758,-14.95058395
6.65620889,2.78134398,-5.54283796 -2.86668882,-6.54612514,2.23507447
-6.80212901,5.36479838,3.57175679 2.50070324,-1.69892039,-8.07948282
4.39456596,-11.86260678,3.99719666 -11.85127334,3.42309602,-0.71945942
-8.21008314,-1.52223372,2.46218419 3.63893091,5.1320845,-6.79793966
3.63035527,-7.31485502,4.31381825 -8.2073771,2.72011953,-0.96919024
3.62516587,4.97085731,-6.92389341 -8.18608926,-1.4176356,2.52609069
-1.79255193,-7.85604866,2.34886468 5.47892586,3.46147224,-6.47900537
-7.69913755,3.63285916,2.62063989 3.01421581,-8.28774348,0.12941886
-1.95277617,2.43423913,-8.00820458 5.73411234,-6.61003385,3.53686586
-7.10918998,4.34426838,3.65450735 2.5973021,-0.98050699,-8.25144967
2.67429155,3.61010492,-7.77929894 0.09384475,-8.23863921,3.05504745
-9.17942129,-1.01041507,3.28557522 4.06196548,4.42266485,-8.84791438
3.62889127,4.91058063,-6.89775463 -8.19281828,-1.37267115,2.50464026
4.96137776,3.6233088,-6.84039193 -1.40647022,-8.18039322,2.4751471
3.7603771,3.62509313,-7.48364341 -0.59704984,-8.20972029,2.81998085
2.72554539,-8.22994768,-0.9938656 -7.32546798,3.64192125,4.35124609
-10.48020389,-0.4089067,3.64243912 4.32498104,3.50818488,-10.51254733
-6.60317487,3.63547014,5.74716118 2.40770386,-8.20052109,-1.93699289
3.58786968,-6.99832921,4.99634803 -8.11449253,2.5780814,-1.44474156
-6.92712088,3.59664994,4.9060184 2.52736645,-8.13019002,-1.37657348
3.35184838,-0.06148593,-15.18123318 -15.15346961,2.99305602,4.17523673
1.08629865,-7.85473755,3.37146189 1.29233441,3.29233099,-8.05744678
-5.70060364,3.48682175,6.52114215 1.94215325,-7.86922879,-2.41527248
-6.01272789,3.55725063,6.13427397 2.08855531,-8.0231797,-2.16340192
2.51735051,-8.25256648,-1.56604357 -6.8859753,3.65925369,5.19236178
-8.11052249,2.77683324,-0.30783521 3.56826936,-7.37089208,3.3170275
-8.21503859,-1.49169479,2.43909209 3.6419298,5.09293005,-6.76749703
3.52336889,1.59089113,-7.9355878 -8.22623476,0.83002042,3.26138383
-11.39858474,4.40152621,4.63276265 3.2395652,-11.43461128,-1.13199772
5.09788925,3.65185075,-6.99152787 -1.50593773,-8.24031936,2.57270665
-9.87050068,1.42311287,-16.38779527 -3.81700938,-16.38095162,1.44992255
-6.55053892,5.36300907,3.6565871 2.32729403,-1.66121254,-8.23741862
-1.36013372,2.60468887,-8.21312181 4.88358569,-7.07196572,3.63725273
1.43925477,-16.33984414,-4.66198431 -16.39207233,1.37798097,-8.0824721
3.59552041,-5.9108931,6.30808548 -8.09219551,2.02400472,-2.252955
-11.94832494,3.8712126,0.27508701 4.33548311,-11.94963377,2.4258227
5.4362598,3.63406754,-6.8453607 -1.73753824,-8.20316372,2.52071732
-7.39627969,3.63686085,3.68857781 2.77067115,-8.23396292,-0.5465888
4.38453372,-11.26290434,3.79027341 -11.29801495,3.499176,-0.58529108
-13.65035166,4.57004169,4.35163698 2.98541492,-1.04337733,-13.73488173
-0.96000488,-8.27233172,2.64017013 4.31127655,3.66417595,-7.18388377
-0.59614196,2.85287787,-8.14016039 3.75388491,-7.53606366,3.589601
-6.96800446,4.70567047,3.61926013 2.53370638,-1.23262544,-8.17608999
-8.20511728,-1.21648247,2.5629284 3.63336011,4.68198316,-7.02258778
-8.23789867,2.53607872,-1.44685627 3.65128227,-6.94103707,5.01689645
-0.94974015,2.71272506,-8.21410585 4.28670764,-7.30375479,3.63366334
-8.26000585,-0.4870022,2.85961011 3.647559,3.59393728,-7.54513755
4.46276105,3.67544245,-7.17866811 -1.06451299,-8.29286794,2.64072065
-13.05713279,4.50759942,4.38392779 3.1053164,-1.02407512,-13.13275203
3.38819251,-8.12069784,1.13094056 -8.08290961,3.42473682,1.24577709
-7.45514081,3.93395018,3.68029455 2.79648397,-0.70912242,-8.31487723
6.64360218,-6.1153858,3.3041111 -2.61304881,2.30305539,-7.5443704
-16.35377809,0.19555893,0.73228508 1.39486587,-14.66777314,-15.34769262
-8.21402675,-0.85095509,2.66822985 3.63313852,4.14654806,-7.23071102
5.50771398,-6.6516433,3.61178355 -1.78113237,2.41653053,-8.15403249
-8.05307537,1.86688886,-1.69174458 3.57822076,-5.85226758,5.5373704
-16.37114762,-10.68692058,1.4221814 1.45170171,-4.03117757,-16.37898372
3.61206109,3.40470901,-7.58297821 -8.1966094,-0.36654663,2.89200685
3.68904574,4.20713449,-7.35068543 -8.32576469,-0.89154899,2.73433422
2.55910498,-1.45753096,-8.27824656 -6.98122162,5.03249314,3.67122905
-16.37425512,-0.17496511,0.91109358 1.41695412,-14.23420971,-15.59715127
-16.34809819,1.40786404,-6.60956977 1.38835362,-16.36633458,-6.35859422
3.45297072,1.33804749,-8.02677165 -8.15013719,1.04451573,3.34533149
3.30404685,-8.16125667,0.82987846 -8.01405066,3.48946919,1.58996666
-6.68214863,5.00877517,3.64011292 2.3768176,-1.42379162,-8.20884256
-8.25767289,-1.23373387,2.64080168 3.6587207,4.70289561,-7.15726191
2.94994133,-0.05561337,-8.26191997 -7.63015537,2.91665928,3.6318565
1.31644984,-7.61603574,-2.72274558 -4.72456503,3.39818483,7.04323907
5.07430509,-6.8007194,3.60548089 -1.487417,2.46418391,-8.14440886
-4.613693,-16.34372144,1.45241803 -9.66472302,1.38385127,-16.39370345
2.60442027,-1.29758826,-8.23255422 -7.08337552,4.79553397,3.6468869
-16.3638302,-6.52630217,1.43965932 1.40607968,-7.50667953,-16.39438764
-8.27281533,-1.0861635,2.6416175 3.66547366,4.49229669,-7.17652308
3.71303591,-0.22295689,-10.71579601 -10.67747457,3.21708798,4.35665716
5.91357169,-6.46809291,3.54203818 -2.06471449,2.36616226,-8.01446315
5.37845873,-6.79081112,3.62129618 -1.69724587,2.48478343,-8.17617217
-16.37162785,1.48117353,-3.35077677 1.41387468,-16.39317021,-10.89022054
-8.1638606,2.53010421,-1.59492542 3.61402881,-6.8903589,5.22280886
2.47510354,-1.62023521,-8.15164294 -6.78908586,5.26411834,3.60906732
2.62881853,1.5856268,-16.35691806 -16.37520121,0.83230108,2.30200278
-2.38201617,2.36970081,-7.70416928 6.32515863,-6.32256285,3.38305465
-13.87381527,4.27139376,2.6233983 3.67555548,-13.86709191,0.15565543
-8.94156539,-16.40192398,1.41189936 -5.11431905,1.45334213,-16.36980451
-3.0985829,1.49413406,-16.3664997 -11.61415337,-16.37047533,1.40881105
-1.0336714,-8.24334817,2.63576673 4.41572268,3.65027864,-7.16907757
2.91271797,-0.30527949,-8.30193422 -7.61495797,3.31277793,3.662799
4.40102229,-11.60206193,3.96282538 -11.65558869,3.42864576,-0.69499135
-10.45224928,4.19460193,1.51289286 4.08149316,-10.44807206,0.92100945
2.49760226,-1.66733051,-8.14256796 -6.81430164,5.32818353,3.60392757
1.43583879,-16.35621446,-6.09041151 -16.38772353,1.39804897,-8.43108236
-9.03808748,2.0973382,4.02023931 3.71465923,0.47872718,-9.22174397
-8.24246586,2.75119615,-0.84484774 3.64632973,-7.37492159,4.13328906
-10.52031096,3.71428879,-0.12102778 4.3428106,-10.36315009,3.05805892
-1.6491233,2.40320269,-8.14760332 5.3168018,-6.66239072,3.60883409
2.04245262,-1.76124753,-8.16342838 -6.09033326,5.58845722,3.62869654
-1.52896647,2.59548607,-8.27365309 5.13265929,-7.03019439,3.66828122
-5.94301488,3.52895819,6.12539741 2.04899083,-7.96442488,-2.15897321
-8.10760469,2.52527241,-1.20661427 3.58449653,-6.94968105,4.6625996
-6.8531874,3.6616445,5.26508923 2.50412672,-8.25666391,-1.61470816
2.84217223,-16.17557342,0.11945004 -16.22349666,3.65120558,2.72024845
-14.07494669,-15.72447209,1.4136855 -0.32791167,1.02649595,-16.37120955
-7.2011413,3.61383133,4.31033814 2.65549036,-8.17307186,-0.96532223
0.63939081,3.24177919,-8.07767501 1.84067494,-7.95490373,3.47297401
-1.03890417,-10.27398641,3.37533307 4.47530473,4.34071654,-10.12943957
-7.02386634,4.64265812,3.52397107 2.57901849,-1.20679652,-7.99070816
-8.2045877,-1.42301504,2.52909738 3.63449938,4.98027015,-6.9302416
-16.34564456,-5.0832661,1.43405127 1.38518387,-8.39409756,-16.38642296
-0.64934671,-8.16086748,2.66866468 3.84714517,3.60333566,-7.22526686
-0.69207938,3.37213396,-12.60521536 3.96395418,-12.58767206,4.39033351
2.34025587,-1.79871524,-8.0843459 -6.51069371,5.53606141,3.57853381
-6.93985292,5.03786805,3.63862122 2.5390205,-1.46348855,-8.21295836
-16.3808285,-4.62196231,1.44326847 1.42330781,-9.23892112,-16.38972301
4.01884882,1.40279715,-14.9231178 -14.92256718,1.02846125,3.91681393
-3.48347257,-16.36139896,1.46357147 -10.78712457,1.40298154,-16.37960392
3.57125258,5.93352235,-6.0520888 -8.0513775,-2.02378306,2.08443651
-8.01054098,2.61360043,-1.41632001 3.53424406,-7.05044215,4.94003611
3.68011753,-7.03602488,4.62663068 -8.29807907,2.56262286,-1.17262698
-1.34281517,-7.9966087,2.53629093 4.83968292,3.52829788,-6.9290236
-8.16803432,-1.79321544,2.45440708 3.61784394,5.52122584,-6.71328151
3.61152464,3.08496136,-7.35516742 -8.2073475,-0.15467116,2.77875718
-1.29346815,-8.24496144,2.57247287 4.7938156,3.65370564,-7.03067302
-9.09740274,3.7919494,4.16025874 3.4624889,-0.59222328,-9.43503514
-1.4729142,-8.1073433,2.55814179 5.03748439,3.58465027,-6.95723677
1.99659475,3.54601923,-7.95743269 0.53094546,-8.19481253,3.22313971
-7.43032532,-16.38637646,1.428819 -6.19984503,1.43073793,-16.38588439
4.89438361,-6.87839524,3.62653253 -1.36053888,2.49210762,-8.18774402
2.41043174,-2.15187884,-7.65655721 -6.43077993,5.95098637,3.35700895
-8.66916634,-0.7311649,3.09181204 3.85356832,3.9767149,-8.01413574
3.05657677,-8.14527347,0.26283973 -7.73300516,3.5503194,2.4051592
5.1020418,-6.69356147,3.62520136 -1.49516683,2.3965391,-8.18001401
3.66117019,4.73491502,-7.02711524 -8.25984863,-1.25086434,2.56572685
-13.73987366,1.42279934,-15.87031602 -0.65650068,-16.37975076,1.13927615
-1.2080732,-16.37410348,1.31608375 -13.12200694,1.41672642,-16.09365212
-6.54727916,3.58965045,5.30610629 2.33334549,-8.10619908,-1.63586746
-0.05364949,-16.34961792,0.82052597 -14.38384444,1.39042333,-15.49021241
-1.21579786,-8.25766607,2.6042455 4.680873,3.65922863,-7.09753427
-8.17396599,-0.86133371,2.75836316 3.61184619,4.15309427,-7.38236119
-7.59623605,3.55491571,3.63307338 2.89126063,-0.46305532,-8.23305283
2.48244109,-1.80304626,-8.16388492 -6.7586642,5.53250467,3.61500858
-8.15969591,-0.87933506,2.74209265 3.60503134,4.17888626,-7.35220771
-1.7074036,2.13388701,-8.12345154 5.47045865,-6.2292735,3.60489521
3.36286221,-0.98492619,-10.01538392 -9.74482669,4.39822189,4.3057198
3.58569297,5.17316944,-6.6219541 -8.10060829,-1.54858136,2.36699388
3.79987689,-12.09780903,0.26152487 -11.99133189,4.33383252,2.45345298
-1.44649075,2.54746325,-8.16027867 5.00670948,-6.95106987,3.61170517
2.47009602,-7.64099359,3.57629271 0.22387496,2.99761674,-8.18862347
-1.33809688,2.6169294,-8.22995089 4.85244186,-7.0984259,3.64549683
3.66132231,-7.13741782,4.70337806 -8.2624363,2.62866615,-1.23284577
3.66471265,4.73195088,-7.11228449 -8.26854974,-1.25181075,2.61535549
1.5579509,3.47320635,-8.0589853 0.85543018,-8.1372569,3.33237165
-9.19693494,4.05235466,1.98847787 3.78592845,-9.33897336,0.55417603
4.55330133,-7.14898711,3.6417337 -1.13000634,2.62999469,-8.22485568
3.61566036,-6.96607814,4.76121028 -8.1687307,2.53673254,-1.27245581
-0.73262665,3.45406841,-10.07781857 4.01517917,-9.88689914,4.30047047
2.28857468,-1.39122531,-8.05539815 -6.52982627,4.96329419,3.56412371
-16.34559402,1.430849,-11.54940666 1.46475916,-16.38722998,-3.18282171
-16.39279855,1.38698761,-8.10635082 1.43998489,-16.34571478,-6.5792237
-11.51403529,3.80492406,0.10117748 4.35437967,-11.48392541,2.70186227
-0.97205132,-9.52694101,3.37338458 4.36876608,4.18233066,-9.27878538
1.43674046,-16.36403557,-6.26156045 -16.38980702,1.40647395,-8.12346281
1.20193483,-8.68871009,3.71121367 1.1825097,3.6961276,-8.71283971
1.43576106,-5.81074561,-16.35379714 -16.38469835,-8.95409192,1.3954568
-1.78239166,2.27652513,-8.19580585 5.54682755,-6.43395048,3.63723067
3.54548391,2.17381564,-7.83619867 -8.16572362,0.41210682,3.13759023
-1.6449951,-8.09458781,2.52088555 5.28673788,3.57901316,-6.85238888
-8.30949937,2.78517257,-0.8430298 3.6796654,-7.43818739,4.13235587
-16.34233305,-2.08188487,1.41960381 1.38245478,-12.36548962,-16.24918598
-4.53862082,-4.89332691,-1.5309653 9.17698405,9.88709988,0.55556995
3.51211776,-8.54703461,0.64442014 -8.47864572,3.70439181,1.84200701
-6.52177603,3.64958567,4.99620306 2.2672833,-8.22205689,-1.39316445
-6.92987845,5.41667467,3.64798175 2.5649087,-1.72407107,-8.23256274
2.46460016,-1.6597423,-8.18385259 -6.76592907,5.32655897,3.62567726
-8.0962989,2.13372515,-2.24324986 3.59276841,-6.07371656,6.25881817
3.58824702,-7.28916874,3.49996103 -8.14191409,2.71807585,-0.42222513
-8.21213465,2.68969613,-0.84980524 3.63187095,-7.26691553,4.14279566
-8.05175937,2.43440784,-1.76989206 3.55924384,-6.66666381,5.47157154
5.95412758,-6.30337191,3.54726161 -2.0782684,2.2661503,-8.01780785
1.71988304,-7.95812809,3.47241877 0.72866478,3.25815621,-8.09975956
-14.04530325,-15.74389925,1.33221813 -0.35412714,1.04308829,-16.29774189
-1.57100985,-8.1267335,2.30183322 5.2246251,3.60083938,-6.51816315
-0.28513468,-8.47494616,3.06280723 3.28253161,3.74692639,-7.88437113
3.61770312,-6.57393533,5.40476998 -8.16233316,2.35525391,-1.70165021
-0.2834576,2.92987298,-8.28403899 3.27738752,-7.64060847,3.65289227
2.96277835,-0.23492062,-8.27444129 -7.68959202,3.19984643,3.64595022
0.22222094,-8.24919543,3.10454981 2.47010627,3.60536265,-7.83429111
1.40689691,-6.07679925,-16.37420665 -16.3626466,-7.87691534,1.41689775
-1.6503274,-8.16598467,2.44760269 5.3136071,3.61703488,-6.73792692
-8.86662976,-0.85912308,3.18707982 3.94763103,4.17934461,-8.26425717
3.00060515,0.09485011,-8.25232743 -7.6827999,2.67508403,3.6176134
5.06425656,3.61817702,-6.97876618 -1.48673573,-8.17365957,2.5672288
-1.30717519,-8.24435508,2.60167553 4.8106541,3.65294144,-7.07853468
3.66263934,4.43042402,-7.2208495 -8.2685285,-1.04455172,2.66549118
3.61121883,3.85129819,-7.44727229 -8.17948521,-0.65810721,2.79797952
-9.33878658,1.41882306,-16.39383044 -4.34833903,-16.37685139,1.44873962
-16.35180461,-3.18776347,1.41316716 1.39295439,-11.43916525,-16.30398894
-8.27551229,2.64136672,-1.18815544 3.66748662,-7.16526814,4.63863099
-8.19874474,-0.77361189,2.63978425 3.62483209,4.03573321,-7.18259791
-2.05339596,-8.1413049,2.25200713 5.94529548,3.61063848,-6.31193373
5.5774759,3.63493608,-6.74565689 -1.82909779,-8.20288306,2.47526289
-7.35558251,-2.82091022,2.17464451 3.21480434,6.91234748,-5.79689415
0.31398314,3.71508683,-13.98699246 2.37658458,-13.96118959,4.24116761
-0.78449226,-8.15323543,2.66763947 4.04534441,3.60155294,-7.22532836
-1.15633918,2.57602999,-8.29718933 4.60163098,-7.06042337,3.67933066
5.44233202,-6.5045658,3.60864398 -1.72365107,2.31715123,-8.14226366
3.61213026,4.7983457,-6.89997048 -8.16017662,-1.29573691,2.49997473
-6.04196445,3.51809305,6.13125815 2.12362404,-7.94915854,-2.1812946
-6.94052251,3.63906941,4.66570188 2.51164597,-8.21469537,-1.19964879
-8.20854816,-1.14362101,2.6138336 3.63382344,4.57295669,-7.1184065
-8.0937252,2.55114767,-1.17881543 3.5768166,-6.99513078,4.61842955
-11.47143312,1.385237,-16.36496077 -3.12781827,-16.3448248,1.47973845
-6.77254248,3.60114536,5.5500154 2.49516785,-8.13726888,-1.81839742
3.72952803,0.26651159,-13.98856726 -14.01039903,2.44620279,4.25370849
3.63737392,-7.23088797,4.06472489 -8.22382309,2.66746456,-0.79432786
-8.75204886,3.20697763,-0.10280947 3.87301321,-8.13771675,3.0040325
3.62863733,5.2678918,-6.87171729 -8.19231339,-1.62356055,2.52138641
1.4648232,-16.35982179,-4.56695138 -16.40499185,1.40135212,-9.72190341
-8.0831069,3.03630942,0.23632436 3.52138036,-7.70146654,2.44533323
-7.9605389,-2.23854615,2.0113165 3.52901538,6.25715478,-5.86704897
-8.42564771,2.86430697,-0.74108797 3.73559692,-7.58113886,3.9834634
3.0048171,-8.25033465,-0.06946492 -7.72924652,3.62609257,2.9358794
-7.84248286,2.16725089,3.57859591 3.14073715,0.41737861,-8.232475
-10.7390948,3.31054399,-1.03742721 4.38615182,-10.57346971,4.48569896
-7.02883389,4.31083205,3.54542568 2.56203504,-0.96791873,-8.03550611
-7.74680663,3.02309035,3.62030483 3.00844424,-0.12483849,-8.23352478
-7.38287648,3.65553503,3.74334427 2.75993807,-8.26937179,-0.58122043
3.25067161,-9.02694409,-0.89494118 -8.4957539,4.01640138,4.24240397
0.39458521,3.86937999,-10.01378334 2.23687879,-9.8715488,4.2339927
-16.38390255,1.44428916,-5.99592539 1.42765072,-16.39489851,-8.62688554
0.88728768,-15.99158351,3.52411949 1.59165946,3.77885132,-15.93595739
2.45049291,-1.95106471,-8.14721296 -6.66286841,5.7537606,3.60711506
0.46009197,4.97751063,10.8976009 -1.53927899,-2.41362039,-5.37521818
-11.75279802,-0.09064664,3.71873867 4.35979231,3.00845875,-11.77524846
3.70012501,3.59245978,-7.34441279 -0.5563437,-8.14485874,2.74347368
-13.88319169,3.88921654,0.66290333 4.1994284,-13.85781195,1.85577585
-3.92290366,1.45567531,-16.35669604 -10.1281061,-16.38911488,1.39768683
-7.94501827,1.99348921,3.55868466 3.21638396,0.53351983,-8.220299
-1.32476852,-16.37334098,1.3435334 -13.06526736,1.41597157,-16.12271595
4.25689229,1.78357505,-11.64301019 -11.58072215,0.71023593,4.04291
1.4443697,-4.76774912,-16.36930193 -16.38727258,-9.56772102,1.41164235
1.39361027,-16.39603964,-10.77558438 -16.3526762,1.48017137,-3.59228101
4.33814845,-7.09489556,3.66354522 -0.97463593,2.58770912,-8.2691453
-7.1909008,3.67894022,4.28301987 2.64278472,-8.30210553,-0.93969214
3.31623227,-13.80322539,-0.54872703 -13.79322804,4.33300511,3.75584694
3.58346657,4.43323802,-7.09130868 -8.11003737,-1.05115337,2.59839712
-8.21770742,2.84319745,-0.44377542 3.62537993,-7.50953794,3.5269007
5.60966852,3.62510816,-6.57612538 -1.84371437,-8.17817902,2.37866043
2.55492037,-8.24222596,-1.38965964 -6.98376277,3.65296013,4.93267311
-7.12154501,3.66111153,4.77069687 2.62320195,-8.26144769,-1.27953797
3.84393322,-7.19539783,3.64387835 -0.64179805,2.64709762,-8.24076854
3.670685,3.70514892,-7.35938611 -8.30024442,-0.55422516,2.74644058
-16.35480983,0.18847707,0.74814956 1.39596421,-14.65806974,-15.36356979
3.62526409,-7.62726947,3.27690703 -8.22880089,2.92366993,-0.2843212
-0.87936945,-8.29009833,2.70859152 4.18891939,3.67129184,-7.30399846
2.92756258,-14.21030071,-1.04437957 -14.15680992,4.31917617,4.58494595
3.03693696,0.26880936,-8.28510205 -7.7013624,2.40051408,3.62051315
3.77756919,-10.70631181,0.01853726 -10.57968685,4.34745035,2.83395857
1.40631469,-9.71852471,-16.37493746 -16.36544025,-3.67787791,1.43487182
1.42161155,-10.95439565,-16.38214112 -16.37860018,-3.60361316,1.47266758
-2.37260888,2.18895094,-7.79888844 6.36394496,-6.05359559,3.43907018
0.45749927,3.41244778,-8.56587368 2.11131896,-8.3438199,3.73751292
-8.20671682,2.61367053,-1.42199876 3.63398736,-7.07554904,4.97077418
-8.25235165,-1.47604254,2.60255249 3.65734446,5.05348531,-7.05058145
2.54912608,-8.03983882,-1.53432286 -6.91823298,3.55051093,5.11706283
5.78327817,-6.63404245,3.61239328 -1.96761599,2.43446884,-8.15671557
-8.08663148,0.54889522,2.9181282 3.49520212,1.98750995,-7.40534224
2.91777716,-0.33539702,-8.29969459 -7.62865758,3.35951622,3.66260556
3.49935236,4.88082118,-6.55024113 -7.9303377,-1.35191934,2.31083868
2.75015688,-8.2393245,-0.50619901 -7.35813244,3.63894569,3.62950853
-15.25172219,0.87839181,3.8074486 4.00399748,1.58290734,-15.25332265
-1.70999671,2.53313174,-8.19692457 5.39326029,-6.87197384,3.63064078
-16.38930908,1.41134489,-9.36559232 1.4446018,-16.36996783,-4.181699
-1.76955961,2.36905833,-8.15457894 5.49925284,-6.57679937,3.61340875
1.42764085,-16.39983565,-10.54685163 -16.38432397,1.4769087,-4.0009994
-0.35003935,3.5769688,-12.38880985 3.42132291,-12.44582789,4.36897568
-0.93205604,2.74754421,-8.25343759 4.26155254,-7.36782929,3.65290485
3.31859896,-7.53751869,3.63010796 -0.30926602,2.86963235,-8.23552189
-9.93597369,4.12127619,1.40856109 4.03933919,-9.96394707,1.008744
3.41172823,6.23816517,-6.22650226 -7.75456381,-2.31253041,2.29580211
3.55355248,-5.51883646,6.44758255 -7.98566619,1.76189845,-2.30366419
-0.15439613,0.91271205,-16.35944386 -14.24668529,-15.59718395,1.40105168
-1.80811164,1.40616366,-16.3658592 -12.64612387,-16.21428256,1.40801948
3.6223209,-7.04917813,4.71459139 -8.18374101,2.58215154,-1.24219701
1.41964753,-16.34153955,-6.63750003 -16.37554492,1.3819794,-7.34738186
-13.37079413,1.3702244,-16.03062649 -1.04455444,-16.331292,1.27298938
-8.24026923,-1.06299052,2.5397742 3.650559,4.46921417,-7.00596979
1.3021058,-8.0713577,3.44756235 1.07758181,3.37388842,-8.14963131
